bus_number,area_number
21498,7
21499,7
21500,7
21501,7
21502,7
21503,7
21504,7
21505,7
21506,7
21507,7
21508,7
21509,7
21510,7
21511,7
21512,7
21513,7
21514,7
21515,7
21516,7
21517,7
21518,7
21519,7
21520,7
21521,7
21522,7
21523,7
21524,7
21525,7
21526,7
21527,7
21528,7
21529,7
21530,7
21531,7
21532,7
21533,7
21534,7
21535,7
21536,7
21537,7
21538,7
21539,7
21540,7
21541,7
21542,7
21543,7
21544,7
21545,7
21546,7
21547,7
21548,7
21549,7
21550,7
21551,7
21552,7
21553,7
21554,7
21555,7
21556,7
21557,7
21558,7
21559,7
21560,7
21561,7
21562,7
21563,7
21564,7
21565,7
21566,7
21567,7
21568,7
21569,7
21570,7
21571,7
21572,7
21573,7
21574,7
21575,7
21576,7
21577,7
21578,7
21579,7
21580,7
21581,7
21582,7
21583,7
21584,7
21585,7
21586,7
21587,7
21588,7
21589,7
21590,7
21591,7
21592,7
21593,7
21594,7
21595,7
21596,7
21597,7
21598,7
21599,7
21600,7
21601,7
21602,7
21603,7
21604,6
21605,6
21606,6
21607,6
21608,6
21609,6
21610,6
21611,6
21612,6
21613,6
21614,6
21615,6
21616,7
21617,7
21618,7
21619,6
21620,6
21621,6
21622,6
21623,6
21624,6
21625,6
21626,6
21627,6
21628,6
21629,7
21630,7
21631,7
21632,7
21633,7
21634,7
21635,7
21636,7
21637,7
21638,7
21639,7
21640,7
21641,7
21642,7
21643,7
21644,7
21645,7
21646,7
21647,7
21648,7
21649,7
21650,7
21651,7
21652,7
21653,7
21654,7
21655,7
21656,7
21657,7
21658,7
21659,7
21660,6
21661,6
21662,6
21663,6
21664,6
21665,7
21666,6
21667,6
21668,7
21669,7
21670,7
21671,7
21672,7
21673,7
21674,7
21675,7
21676,7
21677,7
21678,7
21679,7
21680,7
21681,7
21682,6
21683,6
21684,6
21685,6
21686,5
21687,5
21688,5
21689,5
21690,6
21691,6
21692,6
21693,6
21694,5
21695,6
21696,10
21697,10
21698,7
21699,7
21700,7
21701,7
21702,7
21703,7
21704,7
21705,7
21706,7
21707,7
21708,7
21709,6
21710,7
21711,7
21712,7
21713,7
21714,7
21715,7
21716,7
21717,7
21718,7
21719,7
21720,7
21721,7
21722,6
21723,6
21724,6
21725,6
21726,6
21727,6
21728,6
21729,6
21730,6
21731,6
21732,6
21733,6
21734,6
21735,6
21736,6
21737,6
21738,6
21739,6
21740,6
21741,6
21742,6
21743,6
21744,6
21745,6
21746,6
21747,6
21748,6
21749,6
21750,6
21751,6
21752,6
21753,6
21754,7
21755,7
21756,7
21757,7
21758,7
21759,7
21760,7
21761,6
21762,6
21763,6
21764,6
21765,7
21766,7
21767,7
21768,7
21769,7
21770,7
21771,7
21772,7
21773,7
21774,10
21775,7
21776,7
21777,7
21778,10
21779,7
21780,10
21781,7
21782,7
21783,7
21784,7
21785,7
21786,7
21787,7
21788,7
21789,7
21790,7
21791,6
21792,6
21793,6
21794,6
21795,6
21796,6
21797,6
21798,6
21799,6
21800,6
21801,6
21802,6
21803,6
21804,6
21805,6
21806,6
21807,6
21808,6
21809,6
21810,6
21811,6
21812,6
21813,6
21814,6
21815,6
21816,6
21817,6
21818,6
21819,6
21820,6
21821,6
21822,6
21823,6
21824,6
21825,6
21826,6
21827,6
21828,6
21829,6
21830,6
21831,6
21832,6
21833,6
21834,6
21835,6
21836,6
21837,6
21838,6
21839,6
21840,6
21841,6
21842,6
21843,6
21844,6
21845,6
21846,6
21847,6
21848,6
21849,6
21850,6
21851,6
21852,6
21853,6
21854,6
21855,6
21856,6
21857,6
21858,6
21859,6
21860,6
21861,6
21862,6
21863,6
21864,6
21865,6
21866,7
21867,7
21868,7
21869,7
21870,7
21871,7
21872,7
21873,7
21874,7
21875,7
21876,7
21877,7
21878,7
21879,7
21880,7
21881,7
21882,7
21883,7
21884,7
21885,7
21886,6
21887,6
21888,6
21889,6
21890,6
21891,6
21892,6
21893,5
21894,5
21895,5
21896,5
21897,5
21898,5
21899,5
21900,5
21901,5
21902,7
21903,7
21904,7
21905,7
21906,7
21907,10
21908,7
21909,7
21910,6
21911,6
21912,6
21913,6
21914,6
21915,6
21916,6
21917,6
21918,6
21919,6
21920,6
21921,6
21922,6
21923,6
21924,6
21925,6
21926,6
21927,6
21928,6
21929,6
21930,6
21931,6
21932,6
21933,6
21934,6
21935,6
21936,6
21937,6
21938,6
21939,6
21940,6
21941,6
21942,6
21943,6
21944,6
21945,6
21946,6
21947,7
21948,7
21949,7
21950,7
21951,10
21952,10
21953,7
21954,7
21955,7
21956,7
21957,7
21958,7
21959,7
21960,7
21961,7
21962,7
21963,7
21964,7
21965,7
21966,7
21967,7
21968,7
21969,7
21970,7
21971,7
21972,7
21973,7
21974,7
21975,7
21976,7
21977,7
21978,7
21979,7
21980,7
21981,7
21982,7
21983,7
21984,7
21985,7
21986,7
21987,7
21988,7
21989,7
21990,7
21991,7
21992,7
21993,7
21994,7
21995,7
21996,7
21997,7
21998,7
21999,7
22000,7
22001,7
22002,6
22003,6
22004,7
22005,7
22006,7
22007,7
22008,7
22009,7
22010,7
22011,7
22012,7
22013,7
22014,7
22015,7
22016,7
22017,7
22018,7
22019,7
22020,7
22021,7
22022,7
22023,7
22024,7
22025,7
22026,7
22027,7
22028,7
22029,7
22030,7
22031,7
22032,7
22033,7
22034,7
22035,6
22036,6
22037,6
22038,6
22039,6
22040,6
22041,6
22042,6
22043,6
22044,6
22045,7
22046,7
22047,7
22048,7
22049,7
22050,7
22051,7
22052,7
22053,7
22054,7
22055,7
22056,7
22057,7
22058,7
22059,7
22060,7
22061,7
22062,10
22063,10
22064,10
22065,10
22066,10
22067,10
22068,10
22069,10
22070,10
22071,10
22072,10
22073,7
22074,7
22075,7
22076,7
22077,10
22078,10
22079,5
22080,5
22081,5
22082,5
22083,5
22084,5
22085,5
22086,6
22087,6
22088,6
22089,6
22090,6
22091,6
22092,6
22093,6
22094,6
22095,6
22096,6
22097,6
22098,6
22099,6
22100,6
22101,2
22102,2
22103,2
22104,2
22105,2
22106,2
22107,2
22108,2
22109,1
22110,1
22111,1
22112,1
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,1
22121,1
22122,1
22123,1
22124,1
22125,1
22126,1
22127,1
22128,1
22129,1
22130,1
22131,1
22132,1
22133,2
22134,2
22135,2
22136,2
22137,2
22138,2
22139,2
22140,2
22141,2
22142,2
22143,2
22144,2
22145,2
22146,2
22147,2
22148,2
22149,2
22150,2
22151,2
22152,2
22153,2
22154,2
22155,2
22156,1
22157,1
22158,1
22159,1
22160,1
22161,1
22162,1
22163,1
22164,1
22165,1
22166,1
22167,3
22168,3
22169,3
22170,3
22171,3
22172,3
22173,3
22174,3
22175,3
22176,3
22177,3
22178,3
22179,3
22180,3
22181,3
22182,2
22183,3
22184,3
22185,3
22186,3
22187,2
22188,2
22189,3
22190,2
22191,3
22192,3
22193,2
22194,2
22195,2
22196,2
22197,2
22198,6
22199,6
22200,6
22201,6
22202,6
22203,6
22204,6
22205,6
22206,6
22207,6
22208,6
22209,6
22210,6
22211,6
22212,6
22213,6
22214,6
22215,6
22216,6
22217,6
22218,6
22219,6
22220,6
22221,6
22222,6
22223,6
22224,6
22225,6
22226,6
22227,6
22228,6
22229,6
22230,6
22231,6
22232,6
22233,6
22234,6
22235,6
22236,6
22237,6
22238,6
22239,6
22240,6
22241,6
22242,6
22243,6
22244,6
22245,6
22246,1
22247,1
22248,1
22249,5
22250,5
22251,5
22252,5
22253,1
22254,5
22255,1
22256,5
22257,5
22258,1
22259,1
22260,1
22261,1
22262,1
22263,1
22264,1
22265,1
22266,1
22267,1
22268,1
22269,1
22270,1
22271,1
22272,1
22273,1
22274,1
22275,1
22276,1
22277,1
22278,1
22279,1
22280,1
22281,1
22282,1
22283,1
22284,1
22285,1
22286,1
22287,1
22288,1
22289,1
22290,1
22291,1
22292,1
22293,1
22294,1
22295,1
22296,1
22297,6
22298,6
22299,6
22300,6
22301,6
22302,1
22303,6
22304,6
22305,6
22306,6
22307,6
22308,2
22309,2
22310,2
22311,2
22312,2
22313,2
22314,2
22315,2
22316,2
22317,2
22318,2
22319,2
22320,2
22321,2
22322,2
22323,2
22324,2
22325,2
22326,2
22327,2
22328,2
22329,2
22330,2
22331,2
22332,2
22333,2
22334,2
22335,2
22336,2
22337,2
22338,2
22339,2
22340,2
22341,2
22342,2
22343,2
22344,2
22345,2
22346,2
22347,2
22348,2
22349,2
22350,2
22351,2
22352,1
22353,1
22354,1
22355,1
22356,1
22357,1
22358,1
22359,1
22360,1
22361,1
22362,1
22363,1
22364,1
22365,1
22366,1
22367,1
22368,1
22369,1
22370,1
22371,1
22372,1
22373,1
22374,2
22375,2
22376,2
22377,2
22378,2
22379,2
22380,2
22381,2
22382,2
22383,2
22384,2
22385,2
22386,2
22387,2
22388,2
22389,2
22390,2
22391,2
22392,2
22393,2
22394,2
22395,2
22396,2
22397,1
22398,1
22399,1
22400,1
22401,1
22402,1
22403,1
22404,1
22405,1
22406,1
22407,1
22408,1
22409,1
22410,1
22411,1
22412,1
22413,1
22414,1
22415,1
22416,1
22417,1
22418,1
22419,1
22420,1
22421,1
22422,1
22423,1
22424,1
22425,2
22426,2
22427,2
22428,2
22429,2
22430,2
22431,2
22432,2
22433,3
22434,3
22435,3
22436,3
22437,3
22438,3
22439,3
22440,3
22441,3
22442,3
22443,3
22444,3
22445,3
22446,3
22447,3
22448,3
22449,3
22450,3
22451,3
22452,3
22453,3
22454,3
22455,3
22456,3
22457,3
22458,3
22459,3
22460,3
22461,3
22462,3
22463,3
22464,3
22465,3
22466,3
22467,3
22468,3
22469,3
22470,3
22471,3
22472,3
22473,3
22474,3
22475,3
22476,3
22477,3
22478,3
22479,3
22480,3
22481,3
22482,3
22483,3
22484,3
22485,3
22486,3
22487,3
22488,3
22489,3
22490,3
22491,3
22492,3
22493,3
22494,3
22495,3
22496,3
22497,3
22498,3
22499,3
22500,3
22501,3
22502,3
22503,3
22504,3
22505,3
22506,3
22507,3
22508,3
22509,3
22510,3
22511,3
22512,3
22513,3
22514,3
22515,3
22516,3
22517,3
22518,3
22519,3
22520,3
22521,3
22522,3
22523,3
22524,3
22525,3
22526,3
22527,3
22528,3
22529,3
22530,3
22531,3
22532,3
22533,3
22534,3
22535,3
22536,3
22537,3
22538,3
22539,3
22540,3
22541,3
22542,3
22543,3
22544,3
22545,3
22546,3
22547,3
22548,3
22549,3
22550,3
22551,3
22552,3
22553,3
22554,3
22555,3
22556,3
22557,3
22558,3
22559,3
22560,3
22561,3
22562,3
22563,3
22564,2
22565,2
22566,2
22567,2
22568,2
22569,2
22570,2
22571,2
22572,2
22573,2
22574,2
22575,2
22576,2
22577,2
22578,2
22579,2
22580,2
22581,2
22582,2
22583,2
22584,2
22585,2
22586,2
22587,2
22588,2
22589,2
22590,2
22591,2
22592,2
22593,2
22594,2
22595,2
22596,1
22597,1
22598,1
22599,1
22600,1
22601,1
22602,1
22603,1
22604,1
22605,1
22606,5
22607,5
22608,5
22609,5
22610,5
22611,5
22612,5
22613,5
22614,5
22615,5
22616,5
22617,5
22618,2
22619,2
22620,2
22621,2
22622,2
22623,2
22624,2
22625,2
22626,2
22627,2
22628,3
22629,3
22630,3
22631,3
22632,3
22633,3
22634,3
22635,3
22636,3
22637,3
22638,3
22639,3
22640,1
22641,1
22642,1
22643,1
22644,1
22645,1
22646,1
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,1
22660,1
22661,1
22662,1
22663,1
22664,1
22665,1
22666,1
22667,1
22668,1
22669,1
22670,1
22671,1
22672,1
22673,1
22674,1
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,1
22683,1
22684,1
22685,1
22686,1
22687,1
22688,1
22689,1
22690,1
22691,1
22692,1
22693,1
22694,1
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,1
22702,1
22703,1
22704,1
22705,1
22706,1
22707,1
22708,1
22709,1
22710,1
22711,1
22712,1
22713,1
22714,1
22715,1
22716,1
22717,1
22718,1
22719,1
22720,1
22721,1
22722,1
22723,1
22724,1
22725,1
22726,1
22727,1
22728,1
22729,1
22730,1
22731,1
22732,1
22733,1
22734,2
22735,2
22736,2
22737,2
22738,2
22739,2
22740,2
22741,2
22742,2
22743,2
22744,2
22745,2
22746,2
22747,2
22748,2
22749,1
22750,1
22751,1
22752,1
22753,1
22754,1
22755,1
22756,1
22757,2
22758,2
22759,1
22760,1
22761,1
22762,1
22763,5
22764,5
22765,5
22766,5
22767,5
22768,5
22769,5
22770,5
22771,5
22772,5
22773,5
22774,5
22775,5
22776,5
22777,5
22778,5
22779,5
22780,5
22781,1
22782,5
22783,5
22784,5
22785,5
22786,5
22787,5
22788,5
22789,5
22790,5
22791,1
22792,1
22793,1
22794,1
22795,1
22796,1
22797,1
22798,5
22799,5
22800,5
22801,1
22802,1
22803,1
22804,1
22805,1
22806,1
22807,1
22808,1
22809,1
22810,1
22811,1
22812,1
22813,1
22814,1
22815,1
22816,1
22817,1
22818,1
22819,1
22820,1
22821,1
22822,1
22823,1
22824,1
22825,1
22826,1
22827,1
22828,1
22829,1
22830,1
22831,1
22832,1
22833,1
22834,1
22835,1
22836,1
22837,1
22838,1
22839,1
22840,1
22841,1
22842,1
22843,1
22844,1
22845,1
22846,1
22847,1
22848,1
22849,1
22850,1
22851,1
22852,1
22853,1
22854,1
22855,1
22856,1
22857,1
22858,2
22859,2
22860,2
22861,2
22862,2
22863,1
22864,1
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,1
22874,1
22875,1
22876,1
22877,1
22878,1
22879,1
22880,1
22881,1
22882,1
22883,1
22884,1
22885,1
22886,1
22887,1
22888,1
22889,1
22890,1
22891,1
22892,1
22893,1
22894,1
22895,1
22896,1
22897,1
22898,1
22899,1
22900,1
22901,1
22902,1
22903,1
22904,1
22905,1
22906,1
22907,1
22908,1
22909,1
22910,1
22911,1
22912,1
22913,1
22914,1
22915,1
22916,1
22917,1
22918,1
22919,1
22920,1
22921,1
22922,1
22923,1
22924,1
22925,1
22926,1
22927,1
22928,1
22929,1
22930,1
22931,1
22932,1
22933,1
22934,1
22935,1
22936,1
22937,1
22938,1
22939,1
22940,1
22941,1
22942,1
22943,1
22944,1
22945,1
22946,1
22947,1
22948,1
22949,1
22950,1
22951,1
22952,1
22953,1
22954,1
22955,1
22956,1
22957,1
22958,1
22959,1
22960,1
22961,1
22962,1
22963,1
22964,1
22965,1
22966,1
22967,1
22968,1
22969,1
22970,1
22971,1
22972,1
22973,1
22974,1
22975,1
22976,1
22977,1
22978,1
22979,1
22980,1
22981,1
22982,1
22983,1
22984,1
22985,1
22986,1
22987,1
22988,1
22989,1
22990,1
22991,2
22992,2
22993,2
22994,1
22995,1
22996,2
22997,3
22998,3
22999,3
23000,3
23001,3
23002,3
23003,3
23004,3
23005,3
23006,3
23007,3
23008,3
23009,3
23010,3
23011,3
23012,3
23013,3
23014,3
23015,3
23016,3
23017,3
23018,3
23019,3
23020,3
23021,2
23022,2
23023,2
23024,2
23025,2
23026,2
23027,5
23028,5
23029,5
23030,5
23031,5
23032,5
23033,5
23034,5
23035,5
23036,5
23037,5
23038,5
23039,5
23040,5
23041,5
23042,5
23043,5
23044,5
23045,5
23046,5
23047,5
23048,5
23049,5
23050,3
23051,3
23052,3
23053,3
23054,3
23055,3
23056,3
23057,3
23058,3
23059,3
23060,3
23061,3
23062,3
23063,1
23064,1
23065,1
23066,1
23067,1
23068,1
23069,1
23070,3
23071,3
23072,1
23073,1
23074,3
23075,1
23076,1
23077,1
23078,1
23079,1
23080,1
23081,3
23082,3
23083,3
23084,3
23085,3
23086,3
23087,3
23088,3
23089,3
23090,3
23091,3
23092,3
23093,3
23094,3
23095,3
23096,3
23097,3
23098,3
23099,3
23100,1
23101,4
23102,4
23103,1
23104,1
23105,3
23106,3
23107,3
23108,3
23109,4
23110,4
23111,2
23112,2
23113,2
23114,2
23115,2
23116,2
23117,2
23118,3
23119,3
23120,3
23121,3
23122,3
23123,3
23124,3
23125,3
23126,3
23127,3
23128,3
23129,3
23130,3
23131,3
23132,3
23133,3
23134,3
23135,3
23136,3
23137,3
23138,3
23139,3
23140,3
23141,3
23142,3
23143,3
23144,3
23145,3
23146,3
23147,3
23148,3
23149,3
23150,3
23151,3
23152,3
23153,3
23154,3
23155,3
23156,3
23157,3
23158,3
23159,3
23160,3
23161,3
23162,3
23163,3
23164,3
23165,3
23166,3
23167,3
23168,3
23169,3
23170,3
23171,3
23172,3
23173,3
23174,3
23175,3
23176,4
23177,4
23178,3
23179,4
23180,4
23181,4
23182,4
23183,4
23184,4
23185,4
23186,4
23187,4
23188,4
23189,4
23190,4
23191,4
23192,4
23193,3
23194,3
23195,3
23196,3
