bus_number,area_number
3266,1
3268,4
3275,3
3276,6
3279,9
3280,10
3282,4
3291,4
3293,8
3299,10
3301,10
3306,6
3314,11
3324,6
3325,7
3327,9
3331,6
3334,4
3335,12
3341,1
3342,4
3344,9
3346,6
3352,11
3353,6
3363,10
3364,5
3367,4
3370,11
3374,11
3377,6
3378,4
3382,2
3388,11
3390,8
3391,7
3397,10
3400,7
3401,6
3409,2
3412,6
3413,1
3416,1
3422,5
3425,4
3427,4
3428,2
3429,1
3430,5
3435,7
3436,6
3442,4
3443,10
3445,8
3450,7
3456,10
3462,11
3468,2
3478,1
3481,7
3483,9
3484,11
3485,7
3486,9
3487,2
3488,8
3489,4
3492,9
3493,9
3495,4
3496,7
3497,10
3498,9
3499,6
3500,4
3502,6
3503,7
3506,9
3509,11
3512,4
3513,6
3519,5
3520,8
3526,8
3530,10
3535,7
3538,12
3541,7
3543,7
3544,2
3545,6
3549,2
3557,6
3558,6
3565,5
3577,7
3579,5
3580,5
3582,4
3584,2
3585,1
3587,3
3589,6
3592,4
3594,9
3601,7
3602,7
3608,5
3609,5
3610,7
3611,9
3613,5
3615,2
3620,10
3621,4
3623,1
3629,3
3633,4
3643,9
3644,2
3645,2
3649,5
3650,4
3654,7
3656,6
3657,7
3659,9
3661,6
3662,3
3664,10
3665,2
3670,7
3672,8
3673,3
3674,6
3680,6
3687,4
3689,2
3691,11
3692,3
3697,5
3698,7
3701,7
3707,6
3711,1
3712,11
3715,2
3718,7
3723,12
3728,4
3734,2
3736,4
3737,8
3740,7
3741,8
3744,2
3747,4
3749,5
3754,2
3758,5
3760,7
3768,7
3771,10
3775,9
3776,11
3786,6
3791,1
3792,4
3793,5
3794,5
3798,2
3809,5
3813,4
3814,7
3817,5
3818,7
3819,10
3821,4
3825,7
3830,7
3834,7
3840,3
3843,2
3846,11
3855,7
3857,5
3865,6
3866,5
3868,10
3869,8
3876,8
3878,12
3880,5
3891,12
3894,6
3898,10
3903,7
3906,5
3912,7
3916,8
3918,8
3919,6
3925,6
3928,9
3929,7
3932,1
3937,3
3951,5
3954,1
3956,7
3957,1
3960,11
3961,3
3962,7
3966,2
3968,11
3969,6
3971,6
3974,10
3975,9
3983,11
3985,6
3987,1
3990,1
3994,8
3997,8
3999,6
4000,7
4005,5
4006,11
4011,4
4013,1
4014,9
4016,4
4020,3
4021,10
4024,9
4025,8
4026,2
4031,6
4032,6
4039,7
4049,6
4054,7
4056,6
4057,12
4058,3
4059,12
4060,6
4062,3
4077,11
4081,4
4082,11
4084,6
4087,11
4095,4
4096,3
4098,1
4100,5
4103,7
4104,12
4110,6
4112,3
4114,7
4116,1
4118,6
4124,4
4125,9
4127,7
4128,6
4130,11
4132,12
4134,5
4141,5
4143,6
4144,6
4157,7
4165,4
4170,1
4177,3
4181,4
4182,3
4185,7
4186,7
4188,10
4189,5
4192,10
4196,6
4197,6
4204,2
4205,6
4209,11
4215,7
4216,12
4224,3
4230,3
4231,6
4234,5
4235,5
4238,3
4239,6
4241,3
4245,7
4248,12
4249,3
4251,6
4253,3
4259,1
4267,6
4272,11
4274,4
4277,1
4279,3
4281,8
4290,3
4291,3
4293,4
4295,11
4300,9
4301,7
4302,12
4306,5
4313,7
4314,8
4315,3
4317,2
4318,12
4320,12
4324,5
4331,6
4333,1
4336,3
4337,10
4338,2
4339,7
4340,12
4344,1
4353,5
4355,7
4357,6
4360,4
4362,10
4363,2
4368,5
4371,4
4380,10
4390,3
4393,1
4395,7
4397,2
4402,5
4407,4
4409,11
4410,5
4413,11
4415,12
4418,5
4419,6
4423,9
4426,5
4427,9
4428,2
4431,10
4432,7
4435,9
4442,4
4446,3
4450,4
4454,6
4467,3
4477,11
4480,6
4481,1
4482,6
4484,6
4485,11
4489,2
4491,5
4493,3
4494,8
4495,9
4504,5
4505,6
4506,8
4507,2
4509,10
4510,4
4511,7
4513,6
4520,6
4525,6
4529,5
4541,6
4542,2
4543,1
4544,6
4549,7
4550,9
4554,7
4556,2
4562,6
4565,11
4566,5
4577,1
4580,8
4586,9
4588,3
4592,2
4594,8
4598,6
4600,4
4603,4
4614,12
4615,5
4616,11
4623,7
4624,9
4632,4
4644,4
4650,1
4651,3
4652,3
4656,5
4657,2
4658,3
4661,5
4663,4
4665,9
4674,8
4679,7
4683,9
4685,7
4686,12
4687,10
4689,6
4690,4
4692,10
4701,5
4704,1
4706,3
4710,6
4711,8
4712,1
4717,3
4721,1
4725,6
4728,7
4729,8
4733,11
4734,9
4735,3
4738,6
4740,12
4744,1
4747,8
4748,6
4750,4
4752,3
4757,11
4765,9
4771,1
4772,4
4773,3
4774,10
4776,11
4779,12
4783,6
4787,7
4795,4
4797,12
4799,10
4806,2
4807,1
4809,4
4816,5
4819,8
4823,6
4825,10
4826,5
4829,6
4831,6
4843,3
4846,11
4850,9
4852,7
4855,4
4856,4
4858,12
4863,11
4864,5
4867,8
4868,1
4872,12
4874,5
4880,6
4885,7
4889,8
4890,2
4896,4
4897,3
4906,4
4907,8
4908,7
4910,2
4914,7
4918,8
4925,7
4926,1
4929,9
4931,3
4936,6
4939,9
4942,6
4945,1
4947,2
4948,2
4950,5
4951,9
4952,9
4953,4
4954,2
4957,3
4958,4
4964,11
4967,2
4968,10
4970,5
4974,9
4993,12
5001,12
5002,6
5003,7
5004,6
5006,1
5007,9
5008,11
5016,6
5019,5
5025,3
5031,10
5034,4
5042,4
5044,3
5049,7
5051,5
5060,3
5065,11
5067,7
5077,5
5083,8
5091,3
5093,9
5094,1
5096,3
5097,9
5099,6
5106,5
5108,12
5110,6
5111,4
5117,2
5120,5
5121,2
5125,3
5131,7
5137,6
5144,6
5146,5
5147,9
5155,9
5162,3
5163,2
5165,10
5170,3
5171,3
5174,7
5179,6
5182,6
5188,10
5189,2
5191,4
5202,4
5203,11
5205,3
5210,9
5212,8
5213,7
5214,9
5215,9
5217,3
5233,8
5237,9
5239,3
5241,6
5246,11
5247,10
5255,11
5256,8
5257,6
5263,1
5266,1
5270,7
5271,10
5274,1
5276,2
5278,7
5279,11
5280,2
5286,7
5288,7
5289,4
5290,3
5295,12
5296,12
5297,7
5299,12
5300,8
5308,7
5311,12
5317,5
5320,10
5329,3
5331,1
5332,4
5333,1
5334,8
5339,1
5340,6
5341,7
5342,10
5346,12
5348,3
5350,6
5351,6
5354,7
5361,1
5362,7
5364,10
5365,5
5366,2
5372,2
5379,5
5383,7
5388,9
5391,2
5393,6
5395,5
5400,6
5409,3
5410,7
5413,5
5416,9
5417,5
5418,7
5419,9
5420,5
5421,7
5423,12
5425,3
5426,10
5435,3
5441,8
5442,11
5450,10
5452,1
5455,6
5458,7
5460,6
5461,5
5463,2
5464,3
5465,3
5469,5
5477,7
5481,5
5482,6
5486,6
5488,5
5490,5
5494,3
5500,4
5502,7
5509,9
5511,4
5512,2
5517,1
5519,7
5522,6
5525,9
5526,11
5529,8
5533,6
5546,5
5549,10
5550,5
5558,12
5559,1
5562,1
5564,6
5567,6
5571,7
5573,5
5574,8
5586,6
5587,9
5589,5
5591,10
5592,4
5595,10
5608,4
5610,7
5616,5
5617,2
5618,10
5627,5
5630,9
5631,3
5641,5
5643,1
5648,7
5653,7
5655,10
5658,5
5662,1
5664,6
5666,8
5669,1
5670,3
5672,1
5674,10
5681,3
5685,4
5686,6
5688,6
5691,5
5695,5
5697,2
5699,6
5709,7
5712,9
5720,6
5723,9
5726,3
5735,5
5738,6
5740,10
5742,12
5743,7
5748,10
5753,8
5760,11
5762,9
5764,5
5767,2
5771,3
5772,10
5773,9
5776,9
5780,4
5781,9
5783,12
5787,3
5789,9
5790,1
5792,10
5793,3
5797,1
5799,5
5803,8
5805,1
5814,8
5815,1
5821,3
5823,2
5825,1
5828,3
5829,10
5831,4
5835,11
5836,8
5837,7
5843,11
5848,10
5853,6
5856,6
5857,7
5872,11
5873,3
5877,3
5881,6
5884,3
5887,12
5888,11
5890,2
5891,8
5892,2
5893,12
5897,11
5907,7
5916,12
5918,5
5919,4
5923,4
5926,5
5927,1
5933,2
5935,5
5940,6
5944,5
5946,2
5948,2
5949,10
5952,10
5957,8
5960,1
5961,3
5970,3
5971,9
5974,11
5979,12
5983,5
5987,5
5990,6
5991,4
5993,8
5994,6
5996,9
6000,10
6004,1
6009,4
6010,5
6015,10
6017,11
6022,3
6025,12
6028,12
6031,9
6036,6
6038,4
6039,3
6040,2
6041,5
6045,10
6047,10
6052,11
6053,5
6057,10
6058,12
6060,4
6068,11
6069,9
6071,9
6080,1
6090,2
6092,3
6093,2
6101,6
6104,6
6110,5
6112,6
6114,8
6115,8
6118,12
6119,6
6127,4
6131,11
6132,4
6134,3
6135,1
6138,3
6139,10
6145,3
6146,7
6149,11
6151,7
6153,6
6163,7
6167,11
6168,6
6174,3
6178,7
6179,2
6183,4
6186,4
6187,1
6188,1
6192,3
6194,6
6199,5
6202,10
6203,5
6206,6
6209,2
6218,10
6219,8
6220,5
6224,7
6231,6
6232,7
6233,9
6239,2
6240,5
6243,3
6244,2
6246,2
6252,5
6253,7
6254,1
6261,3
6263,11
6267,7
6271,7
6275,10
6280,1
6282,12
6283,11
6288,10
6290,6
6291,5
6292,4
6293,9
6295,11
6298,1
6299,4
6306,5
6308,7
6311,1
6313,7
6315,3
6320,11
6323,10
6329,1
6331,6
6332,5
6333,2
6337,5
6340,1
6342,12
6344,3
6345,10
6349,2
6351,6
6354,11
6356,10
6357,9
6359,4
6368,7
6371,6
6376,6
6381,1
6382,7
6383,12
6384,6
6390,1
6393,12
6394,2
6395,11
6397,4
6399,10
6405,6
6415,1
6416,8
6423,10
6424,11
6426,6
6427,7
6429,7
6430,5
6436,3
6439,10
6442,11
6443,4
6450,6
6454,4
6455,7
6456,2
6459,1
6472,7
6474,6
6475,7
6477,12
6478,7
6480,10
6484,4
6486,9
6489,12
6490,4
6494,1
6495,7
6496,2
6499,4
6504,1
6510,5
6512,1
6514,10
6516,9
6519,11
6521,9
6526,12
6532,5
6539,10
6540,1
6542,9
6543,2
6544,2
6552,7
6555,5
6556,6
6559,10
6561,3
6563,7
6564,2
6565,6
6570,7
6581,7
6582,11
6596,4
6597,2
6600,12
6604,3
6607,2
6612,6
6616,9
6619,6
6624,6
6625,4
6629,8
6630,7
6632,4
6636,8
6638,6
6639,9
6648,5
6654,2
6656,3
6659,4
6660,4
6662,11
6663,3
6664,5
6669,4
6675,7
6679,3
6681,3
6684,7
6687,11
6691,5
6692,6
6697,5
6704,9
6707,11
6714,6
6717,3
6723,6
6730,7
6734,9
6735,9
6737,6
6738,5
6742,7
6744,6
6745,3
6747,11
6749,4
6757,6
6760,1
6763,7
6766,11
6768,3
6769,4
6771,2
6772,7
6773,7
6783,4
6785,9
6791,7
6795,1
6797,4
6798,9
6802,8
6806,7
6807,6
6816,5
6820,6
6823,10
6824,10
6826,9
6828,8
6831,6
6832,12
6833,9
6835,12
6836,2
6837,6
6838,10
6841,4
6842,6
6844,7
6845,6
6846,9
6852,5
6854,8
6857,9
6869,4
6877,2
6879,4
6880,9
6882,4
6883,3
6884,12
6887,6
6888,6
6889,9
6891,8
6897,5
6901,5
6904,4
6908,5
6909,7
6915,12
6917,4
6921,6
6922,6
6923,12
6926,9
6932,4
6936,4
6940,5
6947,9
6949,3
6952,5
6953,4
6954,7
6960,1
6961,6
6964,4
6969,5
6970,4
6982,5
6985,4
6987,10
6989,7
6990,7
6994,3
6998,10
7002,4
7004,11
7011,12
7014,9
7018,11
7019,7
7021,6
7029,4
7030,6
7036,6
7037,1
7041,1
7042,5
7047,7
7049,9
7050,7
7051,9
7052,9
7053,4
7056,8
7058,2
7059,10
7064,3
7069,6
7070,6
7073,11
7075,4
7076,8
7079,1
7090,11
7092,7
7096,3
7098,8
7104,1
7110,2
7115,6
7117,12
7119,6
7124,5
7129,8
7132,6
7133,6
7136,12
7137,4
7138,10
7139,3
7144,8
7145,4
7146,12
7148,7
7156,11
7159,6
7162,6
7163,7
7164,5
7165,5
7178,9
7180,9
7183,5
7191,2
7193,3
7195,10
7196,3
7202,9
7209,6
7222,5
7226,8
7230,11
7231,8
7235,12
7236,1
7249,3
7252,1
7253,9
7256,5
7257,4
7259,6
7260,11
7264,8
7266,9
7267,8
7270,11
7273,7
7274,9
7275,10
7279,9
7282,6
7283,4
7284,8
7287,2
7289,6
7295,10
7297,10
7303,4
7305,10
7309,8
7310,4
7312,3
7316,6
7325,6
7327,9
7328,6
7329,1
7338,6
7341,8
7342,6
7343,3
7347,3
7349,4
7351,8
7353,9
7358,1
7361,5
7366,3
7367,9
7373,7
7374,10
7377,6
7380,7
7388,12
7392,4
7394,12
7395,3
7396,6
7398,4
7404,12
7406,2
7407,10
7411,1
7413,3
7417,4
7422,6
7423,3
7425,10
7428,3
7431,3
7436,4
7437,7
7438,8
7442,11
7446,3
7450,11
7460,2
7463,4
7464,6
7466,5
7471,6
7473,6
7474,5
7475,3
7476,11
7480,11
7485,7
7491,7
7495,6
7503,1
7504,3
7507,7
7508,4
7509,1
7510,2
7513,7
7519,6
7520,6
7522,8
7523,6
7525,11
7526,10
7530,5
7537,7
7539,6
7541,5
7556,2
7561,9
7563,9
7565,12
7569,1
7571,8
7573,4
7575,12
7576,8
7577,8
7579,5
7580,6
7582,7
7583,6
7584,10
7586,10
7596,10
7599,8
7600,4
7611,2
7615,1
7624,7
7626,8
7628,10
7629,4
7630,3
7632,4
7635,6
7637,10
7640,6
7641,7
7644,4
7647,7
7653,7
7659,4
7661,1
7662,10
7663,8
7666,11
7669,2
7673,3
7675,10
7685,2
7688,4
7691,6
7694,6
7697,9
7699,10
7700,6
7701,10
7702,6
7709,1
7726,6
7729,12
7736,10
7738,5
7751,10
7752,5
7755,2
7761,1
7762,9
7766,8
7770,5
7772,5
7775,5
7776,9
7778,5
7779,11
7791,8
7792,1
7795,2
7797,7
7805,4
7808,7
7809,6
7810,1
7819,3
7820,4
7821,4
7824,6
7827,1
7829,9
7831,9
7833,3
7834,4
7840,9
7842,6
7844,11
7845,4
7847,7
7852,10
7856,11
7857,6
7860,3
7861,2
7862,7
7865,7
7869,2
7873,6
7875,3
7877,4
7879,1
7881,5
7883,5
7884,10
7885,7
7886,6
7892,6
7895,7
7901,1
7903,5
7905,5
7913,5
7915,11
7918,4
7923,7
7925,3
7927,1
7929,2
7935,1
7937,9
7943,9
7945,9
7951,11
7955,5
7958,10
7960,9
7961,6
7965,4
7967,8
7969,1
7972,9
7973,3
7974,7
7980,1
7982,7
7988,6
7989,9
7994,8
7996,10
7998,9
7999,2
8005,6
8007,1
8012,3
8016,10
8017,11
8021,1
8030,7
8034,3
8035,6
8037,11
8043,6
8044,12
8057,7
8058,11
8060,6
8066,3
8068,4
8079,3
8086,11
8087,4
8088,1
8098,1
8103,9
8104,7
8107,7
8109,5
8112,8
8114,10
8124,4
8128,5
8138,4
8141,10
8147,3
8149,3
8151,7
8155,11
8158,6
8159,2
8163,4
8164,10
8165,9
8167,10
8179,9
8180,5
8181,9
8183,1
8186,4
8189,9
8190,8
8191,6
8194,11
8195,9
8197,1
8200,6
8204,10
8207,3
8209,7
8210,4
8211,12
8213,4
8214,8
8222,6
8223,11
8224,1
8225,6
8229,9
8230,10
8236,4
8240,3
8242,3
8247,3
8249,11
8250,6
8255,6
8260,4
8264,12
8265,5
8267,5
8277,12
8278,1
8284,12
8285,4
8288,12
8291,6
8293,7
8294,8
8298,12
8301,4
8307,9
8310,9
8311,6
8312,5
8316,5
8318,11
8328,7
8329,9
8331,5
8334,9
8335,9
8337,2
8338,3
8347,7
8352,3
8353,4
8356,10
8361,7
8367,6
8369,6
8373,5
8374,3
8378,3
8380,12
8381,1
8389,11
8392,11
8393,12
8396,3
8397,5
8405,8
8406,7
8411,7
8417,3
8419,4
8420,9
8432,11
8438,3
8439,5
8442,10
8448,7
8458,5
8459,1
8463,11
8466,9
8467,7
8468,6
8473,6
8475,5
8477,6
8478,7
8480,12
8483,11
8485,7
8486,5
8487,9
8490,10
8492,10
8493,1
8494,5
8497,5
8504,4
8507,7
8508,11
8510,12
8511,7
8512,3
8515,5
8522,6
8525,12
8529,3
8530,3
8534,2
8535,7
8542,7
8546,6
8547,4
8560,7
8561,3
8564,6
8565,11
8568,9
8571,4
8574,9
8575,4
8578,6
8581,10
8582,4
8592,9
8601,1
8604,12
8605,9
8613,10
8621,11
8625,2
8626,9
8627,7
8628,7
8629,1
8630,1
8636,5
8642,11
8651,6
8653,9
8656,8
8658,4
8661,2
8662,12
8664,3
8668,12
8669,6
8670,6
8671,4
8672,5
8676,9
8677,6
8683,7
8689,7
8691,5
8701,3
8702,2
8704,6
8706,10
8707,6
8710,2
8711,8
8719,4
8721,5
8722,7
8729,3
8731,2
8732,7
8738,10
8743,5
8748,5
8756,4
8763,9
8765,6
8771,1
8772,10
8773,10
8776,3
8784,11
8787,7
8788,9
8789,1
8791,5
8792,11
8795,6
8804,8
8806,3
8807,9
8808,5
8809,5
8814,10
8818,6
8819,4
8825,9
8828,10
8829,5
8832,10
8834,7
8835,7
8843,6
8846,6
8847,9
8853,5
8854,5
8858,4
8860,6
8861,1
8862,12
8864,6
8867,2
8870,4
8871,4
8872,5
8873,5
8874,6
8875,10
8877,7
8878,12
8879,7
8881,10
8882,12
8886,9
8887,9
8888,4
8889,11
8893,6
8895,10
8898,11
8900,7
8903,6
8906,7
8913,7
8917,12
8921,9
8926,1
8927,1
8930,9
8931,5
8936,4
8939,4
8946,3
8947,8
8950,9
8953,3
8956,11
8957,1
8961,6
8963,1
8964,9
8973,3
8975,7
8976,9
8977,10
8980,8
8981,2
8987,4
8989,7
8991,10
8992,9
8993,3
8994,11
8997,6
8998,1
8999,7
9001,2
9002,6
9007,10
9011,7
9012,6
9014,6
9018,6
9019,7
9021,8
9024,9
9025,9
9028,4
9029,11
9032,1
9033,5
9039,2
9043,3
9045,7
9049,3
9051,8
9055,2
9057,2
9059,5
9063,11
9064,9
9065,9
9066,9
9067,8
9072,10
9083,10
9091,6
9094,11
9097,3
9101,5
9106,4
9108,9
9109,8
9112,5
9117,4
9118,10
9119,7
9120,10
9127,12
9128,9
9130,6
9131,7
9136,1
9137,5
9140,6
9146,12
9150,5
9155,9
9158,6
9159,4
9162,4
9164,9
9173,7
9174,2
9176,5
9180,6
9181,6
9185,6
9189,7
9191,7
9192,9
