bus_number,area_number
5251,9
5252,9
5253,9
5254,9
5255,9
5256,9
5257,9
5258,9
5259,8
5260,9
5261,9
5262,9
5263,9
5264,9
5265,9
5266,9
5267,6
5268,8
5269,9
5270,9
5271,6
5272,9
5273,9
5274,9
5275,7
5276,6
5277,9
5278,6
5279,6
5280,6
5281,6
5282,6
5283,6
5284,8
5285,10
5286,9
5287,9
5288,8
5289,9
5290,9
5291,9
5292,9
5293,9
5294,9
5295,9
5296,8
5297,9
5298,9
5299,9
5300,9
5301,9
5302,9
5303,9
5304,9
5305,9
5306,9
5307,9
5308,9
5309,9
5310,9
5311,9
5312,9
5313,9
5314,6
5315,9
5316,9
5317,9
5318,9
5319,9
5320,9
5321,9
5322,9
5323,9
5324,9
5325,9
5326,9
5327,7
5328,6
5329,9
5330,9
5331,8
5332,9
5333,9
5334,11
5335,9
5336,9
5337,9
5338,9
5339,9
5340,9
5341,9
5342,9
5343,9
5344,9
5345,9
5346,9
5347,11
5348,9
5349,9
5350,9
5351,9
5352,9
5353,9
5354,9
5355,9
5356,9
5357,9
5358,6
5359,6
5360,6
5361,9
5362,10
5363,9
5364,9
5365,9
5366,9
5367,9
5368,9
5369,9
5370,9
5371,9
5372,9
5373,9
5374,9
5375,9
5376,9
5377,6
5378,6
5379,9
5380,9
5381,9
5382,9
5383,9
5384,9
5385,9
5386,9
5387,9
5388,9
5389,9
5390,6
5391,6
5392,6
5393,9
5394,11
5395,11
5396,11
5397,11
5398,11
5399,11
5400,8
5401,9
5402,9
5403,9
5404,9
5405,9
5406,9
5407,6
5408,8
5409,9
5410,6
5411,6
5412,9
5413,9
5414,9
5415,9
5416,9
5417,9
5418,9
5419,9
5420,9
5421,8
5422,9
5423,9
5424,9
5425,9
5426,7
5427,9
5428,9
5429,9
5430,9
5431,9
5432,9
5433,9
5434,9
5435,9
5436,9
5437,9
5438,9
5439,9
5440,9
5441,9
5442,9
5443,9
5444,9
5445,9
5446,6
5447,9
5448,9
5449,9
5450,8
5451,6
5452,6
5453,9
5454,8
5455,10
5456,11
5457,9
5458,6
5459,6
5460,6
5461,6
5462,9
5463,9
5464,9
5465,9
5466,6
5467,9
5468,9
5469,9
5470,6
5471,9
5472,11
5473,9
5474,9
5475,9
5476,7
5477,6
5478,9
5479,9
5480,9
5481,9
5482,9
5483,9
5484,11
5485,7
6001,4
6002,4
6003,6
6004,6
6005,6
6006,6
6007,6
6008,6
6009,6
6010,6
6011,4
6012,6
6013,4
6014,4
6015,4
6016,4
6017,4
6018,6
6019,6
6020,6
6021,6
6022,6
6023,6
6024,6
6025,4
6026,4
6027,6
6028,6
6029,4
6030,5
6031,5
6032,6
6033,6
6034,6
6035,6
6036,4
6037,4
6038,6
6039,6
6040,6
6041,6
6042,6
6043,4
6044,4
6045,4
6046,4
6047,4
6048,4
6049,4
6050,4
6051,4
6052,4
6053,4
6054,4
6055,4
6056,4
6057,4
6058,4
6059,3
6060,4
6061,6
6062,1
6063,6
6064,1
6065,6
6066,4
6067,4
6068,4
6069,4
6070,4
6071,4
6072,4
6073,4
6074,4
6075,5
6076,5
6077,5
6078,5
6079,5
6080,5
6081,6
6082,6
6083,6
6084,6
6085,6
6086,6
6087,6
6088,6
6089,6
6090,6
6091,4
6092,5
6093,4
6094,4
6095,6
6096,4
6097,4
6098,6
6099,4
6100,4
6101,5
6102,6
6103,6
6104,5
6105,5
6106,5
6107,6
6108,6
6109,6
6110,6
6111,6
6112,4
6113,6
6114,4
6115,4
6116,6
6117,6
6118,6
6119,6
6120,6
6121,4
6122,5
6123,6
6124,4
6125,4
6126,6
6127,6
6128,4
6129,4
6130,6
6131,4
6132,6
6133,5
6134,6
6135,5
6136,6
6137,6
6138,4
6139,6
6140,6
6141,4
6142,4
6143,4
6144,4
6145,4
6146,4
6147,4
6148,4
6149,4
6150,4
6151,5
6152,4
6153,4
6154,6
6155,4
6156,6
6157,4
6158,1
6159,4
6160,6
6161,4
6162,4
6163,4
6164,4
6165,4
6166,4
6167,4
6168,4
6169,4
6170,4
6171,4
6172,5
6173,5
6174,4
6175,6
6176,6
6177,4
6178,4
6179,4
6180,4
6181,6
6182,4
6183,6
6184,6
6185,6
6186,6
6187,6
6188,5
6189,5
6190,5
6191,4
6192,6
6193,6
6194,6
6195,1
6196,6
6197,4
6198,4
6199,4
6200,4
6201,4
6202,4
6203,4
6204,4
6205,6
6206,6
6207,6
6208,6
6209,4
6210,6
6211,6
6212,6
6213,6
6214,6
6215,6
6216,6
6217,6
6218,6
6219,6
6220,4
6221,4
6222,6
6223,6
6224,6
6225,4
6226,4
6227,6
6228,4
6229,6
6230,6
6231,6
6232,6
6233,6
6234,4
6235,4
6236,4
6237,6
6238,6
6239,4
6240,4
6241,4
6242,4
6243,4
6244,4
6245,4
6246,4
6247,4
6248,4
6249,4
6250,4
6251,4
6252,6
6253,5
6254,6
6255,6
6256,6
6257,6
6258,6
6259,6
6260,6
6261,4
6262,6
6263,4
6264,5
6265,5
6266,5
6267,5
6268,5
6269,5
6270,5
6271,5
6272,5
6273,5
6274,5
6275,4
6276,4
6277,4
6278,6
6279,4
6280,4
6281,4
6282,6
6283,4
6284,4
6285,4
6286,4
6287,4
6288,4
6289,6
6290,6
6291,4
6292,6
6293,6
6294,6
6295,6
6296,6
6297,6
6298,4
6299,4
6300,4
6301,4
6302,4
6303,4
6304,4
6305,4
6306,6
6307,4
6308,4
6309,4
6310,4
6311,5
6312,4
6313,6
6314,4
6315,6
6316,6
6317,6
6318,6
6319,6
6320,4
6321,4
6322,4
6323,4
6324,4
6325,6
6326,6
6327,5
6328,4
6329,5
6330,6
6331,6
6332,4
6333,4
6334,4
6335,4
6336,4
6337,4
6338,6
6339,6
6340,4
6341,1
6342,6
6343,6
6344,6
6345,6
6346,4
6349,6
6350,6
6351,6
6352,4
6353,6
6354,6
6355,6
6356,4
6357,3
6358,6
6359,6
6360,6
7001,5
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,1
7016,1
7017,1
7018,5
7019,5
7020,5
7021,5
7022,5
7023,5
7024,5
7025,5
7026,1
7027,1
7028,1
7029,5
7030,5
7031,5
7032,5
7033,5
7034,5
7035,1
7036,1
7037,1
7038,1
7039,1
7040,1
7041,1
7042,5
7043,5
7044,5
7045,5
7046,5
7047,1
7048,1
7049,1
7050,1
7051,1
7052,1
7053,1
7054,1
7055,1
7056,1
7057,1
7058,5
7059,5
7060,5
7061,5
7062,5
7063,5
7064,5
7065,5
7066,5
7067,1
7068,1
7069,1
7070,1
7071,5
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7084,1
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,1
7094,1
7095,5
7096,5
7097,5
7098,5
7099,5
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,1
7107,1
7108,1
7109,1
7110,1
7111,1
7112,1
7113,1
7114,1
7115,1
7116,1
7117,1
7118,1
7119,1
7120,1
7121,1
7122,1
7123,5
7124,1
7125,1
7126,1
7127,1
7128,1
7129,5
7130,1
7131,1
7132,1
7133,1
7134,1
7135,1
7136,1
7137,1
7138,1
7139,1
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,1
7147,1
7148,1
7149,5
7150,1
7151,1
7152,1
7153,5
7154,1
7155,1
7156,1
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,1
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7180,1
7181,1
7182,1
7183,1
7184,1
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,1
7252,1
7253,1
7254,1
7255,1
7256,1
7257,1
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7264,1
7265,1
7266,1
7267,1
7268,1
7269,1
7270,1
7271,1
7272,1
7273,1
7274,5
7275,5
7276,1
7277,5
7278,1
7279,1
7280,1
7281,1
7282,1
7283,1
7284,1
7285,1
7286,1
7287,1
7288,1
7289,1
7290,1
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,1
7298,1
7299,1
7300,1
7301,1
7302,1
7303,5
7304,1
7305,1
7306,1
7307,1
7308,1
7309,1
7310,1
7311,1
7312,1
7313,1
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,1
7332,1
7333,1
7334,1
7335,1
7336,1
7337,5
7338,1
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,1
7362,1
7363,1
7364,1
7365,1
7366,1
7367,1
7368,1
7369,1
7370,1
7371,1
7372,1
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,1
7398,1
7399,1
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,5
7407,5
7408,5
7409,1
7410,1
7411,1
7412,1
7413,1
7414,5
7415,5
7416,5
7417,1
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,1
7429,1
7430,1
7431,1
7432,7
8001,7
8002,7
8003,7
8004,7
8005,7
8006,7
8007,7
8008,7
8009,1
8010,7
8011,7
8012,1
8013,7
8014,7
8015,7
8016,6
8017,7
8018,7
8019,7
8020,7
8021,7
8022,7
8023,7
8024,7
8025,7
8026,7
8027,7
8028,7
8029,7
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,1
8037,7
8038,7
8039,7
8040,7
8041,7
8042,7
8043,7
8044,7
8045,7
8046,7
8047,7
8048,7
8049,7
8050,7
8051,7
8052,7
8053,7
8054,7
8055,7
8056,7
8057,7
8058,7
8059,7
8060,7
8061,7
8062,7
8063,7
8064,7
8065,7
8066,7
8067,7
8068,7
8069,7
8070,7
8071,7
8072,7
8073,7
8074,7
8075,7
8076,7
8077,7
8078,7
8079,7
8080,7
8081,7
8082,6
8083,7
8084,7
8085,7
8086,7
8087,6
8088,6
8089,7
8090,7
8091,7
8092,7
8093,7
8094,6
8095,6
8096,7
8097,7
8098,7
8099,7
8100,7
8101,7
8102,6
8103,7
8104,1
8105,7
8106,7
8107,7
8108,7
8109,7
8110,7
8111,7
8112,7
8113,7
8114,7
8115,7
8116,7
8117,7
8118,7
8119,7
8120,6
8121,7
8122,6
8123,7
8124,7
8125,7
8126,8
8127,7
8128,7
8129,8
8130,8
8131,8
8132,7
8133,7
8134,7
8135,7
8136,7
8137,7
8138,7
8139,6
8140,6
8141,7
8142,7
8143,6
8144,7
8145,7
8146,7
8147,7
8148,7
8149,7
8150,7
8151,7
8152,6
8153,7
8154,7
8155,6
8156,6
8157,6
8158,6
8159,6
8160,6
